"playerid","birthyear","birthmonth","birthday","birthcountry","birthstate","birthcity","deathyear","deathmonth","deathday","deathcountry","deathstate","deathcity","namefirst","namelast","namegiven","weight","height","bats","throws","debut","finalgame","retroid","bbrefid","yearid","votedby","ballots","needed","votes","inducted","category","needed_note"
"friscfr01",1897,9,9,"USA","NY","Bronx",1973,3,12,"USA","DE","Wilmington","Frankie","Frisch","Frank Francis",165,"71","B","R","1919-06-17","1937-08-05","frisf101","friscfr01",1947,"BBWAA",161,121,136,"Y","Player",NULL
"frymatr01",1969,3,25,"USA","KY","Lexington",NULL,NULL,NULL,NULL,NULL,NULL,"Travis","Fryman","David Travis",180,"73","R","R","1990-07-07","2002-09-29","frymt001","frymatr01",2008,"BBWAA",543,408,2,"N","Player",NULL
"frymawo01",1940,4,12,"USA","KY","Ewing",2011,2,4,"USA","KY","Lexington","Woodie","Fryman","Woodrow Thompson",197,"75","R","L","1966-04-15","1983-07-28","frymw101","frymawo01",1989,"BBWAA",447,336,0,"N","Player",NULL
"furilca01",1922,3,8,"USA","PA","Stony Creek Mills",1989,1,21,"USA","PA","Stony Creek Mills","Carl","Furillo","Carl Anthony",190,"72","R","R","1946-04-16","1960-05-07","furic101","furilca01",1966,"BBWAA",302,227,2,"N","Player",NULL
"furilca01",1922,3,8,"USA","PA","Stony Creek Mills",1989,1,21,"USA","PA","Stony Creek Mills","Carl","Furillo","Carl Anthony",190,"72","R","R","1946-04-16","1960-05-07","furic101","furilca01",1967,"BBWAA",292,219,2,"N","Player",NULL
"furilca01",1922,3,8,"USA","PA","Stony Creek Mills",1989,1,21,"USA","PA","Stony Creek Mills","Carl","Furillo","Carl Anthony",190,"72","R","R","1946-04-16","1960-05-07","furic101","furilca01",1970,"BBWAA",300,225,2,"N","Player",NULL
"furilca01",1922,3,8,"USA","PA","Stony Creek Mills",1989,1,21,"USA","PA","Stony Creek Mills","Carl","Furillo","Carl Anthony",190,"72","R","R","1946-04-16","1960-05-07","furic101","furilca01",1971,"BBWAA",360,270,5,"N","Player",NULL
"furilca01",1922,3,8,"USA","PA","Stony Creek Mills",1989,1,21,"USA","PA","Stony Creek Mills","Carl","Furillo","Carl Anthony",190,"72","R","R","1946-04-16","1960-05-07","furic101","furilca01",1972,"BBWAA",396,297,2,"N","Player",NULL
"gaettga01",1958,8,19,"USA","IL","Centralia",NULL,NULL,NULL,NULL,NULL,NULL,"Gary","Gaetti","Gary Joseph",180,"72","R","R","1981-09-20","2000-04-12","gaetg001","gaettga01",2006,"BBWAA",520,390,4,"N","Player",NULL
"gagliph01",1941,12,27,"USA","TN","Memphis",2016,12,20,"USA","MO","Hollister","Phil","Gagliano","Philip Joseph",180,"73","R","R","1963-04-16","1974-10-01","gaglp101","gagliph01",1980,"BBWAA",385,289,0,"N","Player",NULL
"gagneer01",1976,1,7,"CAN","QC","Montreal",NULL,NULL,NULL,NULL,NULL,NULL,"Eric","Gagne","Eric Serge",195,"74","R","R","1999-09-07","2008-09-25","gagne001","gagneer01",2014,"BBWAA",571,429,2,"N","Player",NULL
"galanau01",1912,5,23,"USA","CA","Berkeley",1993,12,28,"USA","CA","Fairfield","Augie","Galan","August John",175,"72","B","R","1934-04-29","1949-09-16","galaa101","galanau01",1968,"BBWAA",283,213,2,"N","Player",NULL
"galanau01",1912,5,23,"USA","CA","Berkeley",1993,12,28,"USA","CA","Fairfield","Augie","Galan","August John",175,"72","B","R","1934-04-29","1949-09-16","galaa101","galanau01",1970,"BBWAA",300,225,3,"N","Player",NULL
"galaran01",1961,6,18,"Venezuela","Distrito Federal","Caracas",NULL,NULL,NULL,NULL,NULL,NULL,"Andres","Galarraga","Andres Jose",235,"75","R","R","1985-08-23","2004-10-03","galaa001","galaran01",2010,"BBWAA",539,405,22,"N","Player",NULL
"galvipu01",1856,12,25,"USA","MO","St. Louis",1902,3,7,"USA","PA","Pittsburgh","Pud","Galvin","James Francis",190,"68","R","R","1875-05-22","1892-08-02","galvj103","galvipu01",1965,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"gamblos01",1949,12,20,"USA","AL","Ramer",NULL,NULL,NULL,NULL,NULL,NULL,"Oscar","Gamble","Oscar Charles",160,"71","L","R","1969-08-27","1985-08-08","gambo001","gamblos01",1991,"BBWAA",443,333,0,"N","Player",NULL
"gantro01",1965,3,2,"USA","TX","Victoria",NULL,NULL,NULL,NULL,NULL,NULL,"Ron","Gant","Ronald Edwin",172,"72","R","R","1987-09-06","2003-05-25","gantr001","gantro01",2009,"BBWAA",539,405,0,"N","Player",NULL
"garcino01",1973,7,23,"USA","CA","Whittier",NULL,NULL,NULL,NULL,NULL,NULL,"Nomar","Garciaparra","Anthony Nomar",165,"72","R","R","1996-08-31","2009-10-04","garcn001","garcino01",2015,"BBWAA",549,412,30,"N","Player",NULL
"garcino01",1973,7,23,"USA","CA","Whittier",NULL,NULL,NULL,NULL,NULL,NULL,"Nomar","Garciaparra","Anthony Nomar",165,"72","R","R","1996-08-31","2009-10-04","garcn001","garcino01",2016,"BBWAA",440,330,8,"N","Player",NULL
"garneph01",1949,4,30,"USA","TN","Jefferson City",NULL,NULL,NULL,NULL,NULL,NULL,"Phil","Garner","Philip Mason",175,"70","R","R","1973-09-10","1988-10-02","garnp001","garneph01",1994,"BBWAA",456,342,2,"N","Player",NULL
"garvene01",1925,12,25,"USA","OH","Ney",2017,2,26,"USA","OH","Bryan","Ned","Garver","Ned Franklin",180,"70","R","R","1948-04-28","1961-06-04","garvn102","garvene01",1967,"BBWAA",292,219,1,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",1993,"BBWAA",423,318,176,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",1994,"BBWAA",456,342,166,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",1995,"BBWAA",460,345,196,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",1996,"BBWAA",470,353,175,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",1997,"BBWAA",473,353,167,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",1998,"BBWAA",473,355,195,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",1999,"BBWAA",497,373,150,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",2000,"BBWAA",499,375,160,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",2001,"BBWAA",515,387,176,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",2002,"BBWAA",472,354,134,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",2003,"BBWAA",496,372,138,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",2004,"BBWAA",506,380,123,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",2005,"BBWAA",516,387,106,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",2006,"BBWAA",520,390,135,"N","Player",NULL
"garvest01",1948,12,22,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Garvey","Steven Patrick",192,"70","R","R","1969-09-01","1987-05-23","garvs001","garvest01",2007,"BBWAA",545,409,115,"N","Player",NULL
"gehrich01",1903,5,11,"USA","MI","Fowlerville",1993,1,21,"USA","MI","Bloomfield Hills","Charlie","Gehringer","Charles Leonard",180,"71","L","R","1924-09-22","1942-09-27","gehrc101","gehrich01",1936,"BBWAA",226,170,0,"N","Player",NULL
"gehrich01",1903,5,11,"USA","MI","Fowlerville",1993,1,21,"USA","MI","Bloomfield Hills","Charlie","Gehringer","Charles Leonard",180,"71","L","R","1924-09-22","1942-09-27","gehrc101","gehrich01",1945,"BBWAA",247,186,10,"N","Player",NULL
"gehrich01",1903,5,11,"USA","MI","Fowlerville",1993,1,21,"USA","MI","Bloomfield Hills","Charlie","Gehringer","Charles Leonard",180,"71","L","R","1924-09-22","1942-09-27","gehrc101","gehrich01",1946,"Final Ballot",263,198,23,"N","Player",NULL
"gehrich01",1903,5,11,"USA","MI","Fowlerville",1993,1,21,"USA","MI","Bloomfield Hills","Charlie","Gehringer","Charles Leonard",180,"71","L","R","1924-09-22","1942-09-27","gehrc101","gehrich01",1946,"Nominating Vote",202,NULL,43,"N","Player","Top 20"
"gehrich01",1903,5,11,"USA","MI","Fowlerville",1993,1,21,"USA","MI","Bloomfield Hills","Charlie","Gehringer","Charles Leonard",180,"71","L","R","1924-09-22","1942-09-27","gehrc101","gehrich01",1947,"BBWAA",161,121,105,"N","Player",NULL
"gehrich01",1903,5,11,"USA","MI","Fowlerville",1993,1,21,"USA","MI","Bloomfield Hills","Charlie","Gehringer","Charles Leonard",180,"71","L","R","1924-09-22","1942-09-27","gehrc101","gehrich01",1948,"BBWAA",121,91,52,"N","Player",NULL
"gehrich01",1903,5,11,"USA","MI","Fowlerville",1993,1,21,"USA","MI","Bloomfield Hills","Charlie","Gehringer","Charles Leonard",180,"71","L","R","1924-09-22","1942-09-27","gehrc101","gehrich01",1949,"BBWAA",153,115,102,"N","Player",NULL
"gehrich01",1903,5,11,"USA","MI","Fowlerville",1993,1,21,"USA","MI","Bloomfield Hills","Charlie","Gehringer","Charles Leonard",180,"71","L","R","1924-09-22","1942-09-27","gehrc101","gehrich01",1949,"Run Off",187,NULL,159,"Y","Player","1st"
"gehrilo01",1903,6,19,"USA","NY","New York",1941,6,2,"USA","NY","Bronx","Lou","Gehrig","Henry Louis",200,"72","L","L","1923-06-15","1939-04-30","gehrl101","gehrilo01",1936,"BBWAA",226,170,51,"N","Player",NULL
"gehrilo01",1903,6,19,"USA","NY","New York",1941,6,2,"USA","NY","Bronx","Lou","Gehrig","Henry Louis",200,"72","L","L","1923-06-15","1939-04-30","gehrl101","gehrilo01",1939,"Special Election",NULL,NULL,NULL,"Y","Player",NULL
"gelbech01",1906,1,26,"USA","PA","Scranton",1967,1,13,"USA","PA","Easton","Charlie","Gelbert","Charles Magnus",170,"71","R","R","1929-04-16","1940-09-28","gelbc101","gelbech01",1947,"BBWAA",161,121,1,"N","Player",NULL
"gelbech01",1906,1,26,"USA","PA","Scranton",1967,1,13,"USA","PA","Easton","Charlie","Gelbert","Charles Magnus",170,"71","R","R","1929-04-16","1940-09-28","gelbc101","gelbech01",1949,"BBWAA",153,115,2,"N","Player",NULL
"gelbech01",1906,1,26,"USA","PA","Scranton",1967,1,13,"USA","PA","Easton","Charlie","Gelbert","Charles Magnus",170,"71","R","R","1929-04-16","1940-09-28","gelbc101","gelbech01",1950,"BBWAA",168,126,1,"N","Player",NULL
"gelbech01",1906,1,26,"USA","PA","Scranton",1967,1,13,"USA","PA","Easton","Charlie","Gelbert","Charles Magnus",170,"71","R","R","1929-04-16","1940-09-28","gelbc101","gelbech01",1951,"BBWAA",226,170,1,"N","Player",NULL
"geronce01",1948,3,11,"D.R.","El Seibo","El Seibo",NULL,NULL,NULL,NULL,NULL,NULL,"Cesar","Geronimo","Cesar Francisco",165,"72","L","L","1969-04-16","1983-08-28","geroc101","geronce01",1989,"BBWAA",447,336,0,"N","Player",NULL
"gibsobo01",1935,11,9,"USA","NE","Omaha",NULL,NULL,NULL,NULL,NULL,NULL,"Bob","Gibson","Robert",189,"73","R","R","1959-04-15","1975-09-03","gibsb101","gibsobo01",1981,"BBWAA",401,301,337,"Y","Player",NULL
"gibsojo99",1911,12,21,"USA","GA","Buena Vista",1947,1,20,"USA","PA","Pittsburgh","Josh","Gibson","Joshua",220,"73","R","R",NULL,NULL,NULL,"gibsojo99",1972,"Negro League",NULL,NULL,NULL,"Y","Player",NULL
"gibsoki01",1957,5,28,"USA","MI","Pontiac",NULL,NULL,NULL,NULL,NULL,NULL,"Kirk","Gibson","Kirk Harold",215,"75","L","L","1979-09-08","1995-08-10","gibsk001","gibsoki01",2001,"BBWAA",515,387,13,"N","Player",NULL
"gilesbr02",1971,1,20,"USA","CA","El Cajon",NULL,NULL,NULL,NULL,NULL,NULL,"Brian","Giles","Brian Stephen",195,"71","L","L","1995-09-16","2009-06-18","gileb002","gilesbr02",2015,"BBWAA",549,412,0,"N","Player",NULL
"gileswa99",1896,5,28,"USA","IL","Tiskilwa",1979,2,7,"USA","OH","Cincinnati","Warren","Giles","Warren Crandall",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"gileswa99",1979,"Veterans",NULL,NULL,NULL,"Y","Pioneer/Executive",NULL
"gillipa99",1937,8,22,"USA","CA","Chico",NULL,NULL,NULL,NULL,NULL,NULL,"Pat","Gillick","Lawrence Patrick D.",185,"73","L","L",NULL,NULL,NULL,"gillipa99",2011,"Veterans",NULL,NULL,NULL,"Y","Pioneer/Executive",NULL
"giustda01",1939,11,27,"USA","NY","Seneca Falls",NULL,NULL,NULL,NULL,NULL,NULL,"Dave","Giusti","David John",190,"71","R","R","1962-04-13","1977-09-27","giusd101","giustda01",1983,"BBWAA",374,281,1,"N","Player",NULL
"gladdfr01",1936,6,28,"USA","MI","Flat Rock",2015,5,21,"USA","SC","Columbia","Fred","Gladding","Fred Earl",220,"73","L","R","1961-07-01","1973-06-02","gladf102","gladdfr01",1979,"BBWAA",432,324,0,"N","Player",NULL
"glassja01",1857,7,22,"USA","WV","Wheeling",1947,2,24,"USA","WV","Wheeling","Jack","Glasscock","John Wesley",160,"68","R","R","1879-05-01","1895-07-13","glasj101","glassja01",1936,"Veterans",78,59,2,"N","Player",NULL
"glaustr01",1976,8,3,"USA","CA","Tarzana",NULL,NULL,NULL,NULL,NULL,NULL,"Troy","Glaus","Troy Edward",220,"77","R","R","1998-07-31","2010-10-01","glaut001","glaustr01",2016,"BBWAA",440,330,0,"N","Player",NULL
"glavito02",1966,3,25,"USA","MA","Concord",NULL,NULL,NULL,NULL,NULL,NULL,"Tom","Glavine","Thomas Michael",175,"72","L","L","1987-08-17","2008-08-14","glavt001","glavito02",2014,"BBWAA",571,429,525,"Y","Player",NULL
"gleaski01",1866,10,26,"USA","NJ","Camden",1933,1,2,"USA","PA","Philadelphia","Kid","Gleason","William J.",158,"67","B","R","1888-04-20","1912-08-27","gleak101","gleaski01",1937,"BBWAA",201,151,1,"N","Player",NULL
"gleaski01",1866,10,26,"USA","NJ","Camden",1933,1,2,"USA","PA","Philadelphia","Kid","Gleason","William J.",158,"67","B","R","1888-04-20","1912-08-27","gleak101","gleaski01",1938,"BBWAA",262,197,1,"N","Player",NULL
"gleaski01",1866,10,26,"USA","NJ","Camden",1933,1,2,"USA","PA","Philadelphia","Kid","Gleason","William J.",158,"67","B","R","1888-04-20","1912-08-27","gleak101","gleaski01",1939,"BBWAA",274,206,1,"N","Player",NULL
"gleaski01",1866,10,26,"USA","NJ","Camden",1933,1,2,"USA","PA","Philadelphia","Kid","Gleason","William J.",158,"67","B","R","1888-04-20","1912-08-27","gleak101","gleaski01",1945,"BBWAA",247,186,1,"N","Player",NULL
"goltzda01",1949,6,23,"USA","MN","Pelican Rapids",NULL,NULL,NULL,NULL,NULL,NULL,"Dave","Goltz","David Allan",200,"76","R","R","1972-07-18","1983-06-22","goltd101","goltzda01",1989,"BBWAA",447,336,0,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1945,"BBWAA",247,186,7,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1946,"Nominating Vote",202,NULL,4,"N","Player","Top 20"
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1947,"BBWAA",161,121,1,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1948,"BBWAA",121,91,16,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1949,"BBWAA",153,115,17,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1950,"BBWAA",168,126,18,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1951,"BBWAA",226,170,23,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1952,"BBWAA",234,176,29,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1953,"BBWAA",264,198,35,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1954,"BBWAA",252,189,38,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1955,"BBWAA",251,189,71,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1956,"BBWAA",193,145,89,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1958,"BBWAA",266,200,76,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1960,"BBWAA",269,202,51,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1962,"BBWAA",160,120,20,"N","Player",NULL
"gomezle01",1908,11,26,"USA","CA","Rodeo",1989,2,17,"USA","CA","Greenbrae","Lefty","Gomez","Vernon Louis",173,"74","L","L","1930-04-29","1943-05-30","gomel102","gomezle01",1972,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"gonzaju03",1969,10,20,"P.R.",NULL,"Arecibo",NULL,NULL,NULL,NULL,NULL,NULL,"Juan","Gonzalez","Juan Alberto",175,"75","R","R","1989-09-01","2005-05-31","gonzj002","gonzaju03",2011,"BBWAA",581,436,30,"N","Player",NULL
"gonzaju03",1969,10,20,"P.R.",NULL,"Arecibo",NULL,NULL,NULL,NULL,NULL,NULL,"Juan","Gonzalez","Juan Alberto",175,"75","R","R","1989-09-01","2005-05-31","gonzj002","gonzaju03",2012,"BBWAA",573,430,23,"N","Player",NULL
"gonzalu01",1967,9,3,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Luis","Gonzalez","Luis Emilio",180,"74","L","R","1990-09-04","2008-09-28","gonzl001","gonzalu01",2014,"BBWAA",571,429,5,"N","Player",NULL
"gonzami01",1890,9,24,"Cuba","La Habana","La Habana",1977,2,19,"Cuba","La Habana","La Habana","Mike","Gonzalez","Miguel Angel",200,"73","R","R","1912-09-28","1932-09-07","gonzm101","gonzami01",1950,"BBWAA",168,126,1,"N","Player",NULL
"gonzami01",1890,9,24,"Cuba","La Habana","La Habana",1977,2,19,"Cuba","La Habana","La Habana","Mike","Gonzalez","Miguel Angel",200,"73","R","R","1912-09-28","1932-09-07","gonzm101","gonzami01",1952,"BBWAA",234,176,1,"N","Player",NULL
"gonzami01",1890,9,24,"Cuba","La Habana","La Habana",1977,2,19,"Cuba","La Habana","La Habana","Mike","Gonzalez","Miguel Angel",200,"73","R","R","1912-09-28","1932-09-07","gonzm101","gonzami01",1953,"BBWAA",264,198,1,"N","Player",NULL
"gonzami01",1890,9,24,"Cuba","La Habana","La Habana",1977,2,19,"Cuba","La Habana","La Habana","Mike","Gonzalez","Miguel Angel",200,"73","R","R","1912-09-28","1932-09-07","gonzm101","gonzami01",1958,"BBWAA",266,200,3,"N","Player",NULL
"gonzami01",1890,9,24,"Cuba","La Habana","La Habana",1977,2,19,"Cuba","La Habana","La Habana","Mike","Gonzalez","Miguel Angel",200,"73","R","R","1912-09-28","1932-09-07","gonzm101","gonzami01",1960,"BBWAA",269,202,2,"N","Player",NULL
"goodedw01",1964,11,16,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Dwight","Gooden","Dwight Eugene",190,"74","R","R","1984-04-07","2000-09-29","goodd001","goodedw01",2006,"BBWAA",520,390,17,"N","Player",NULL
"gordojo01",1915,2,18,"USA","CA","Los Angeles",1978,4,14,"USA","CA","Sacramento","Joe","Gordon","Joseph Lowell",180,"70","R","R","1938-04-18","1950-09-30","gordj101","gordojo01",1945,"BBWAA",247,186,1,"N","Player",NULL
"gordojo01",1915,2,18,"USA","CA","Los Angeles",1978,4,14,"USA","CA","Sacramento","Joe","Gordon","Joseph Lowell",180,"70","R","R","1938-04-18","1950-09-30","gordj101","gordojo01",1955,"BBWAA",251,189,1,"N","Player",NULL
"gordojo01",1915,2,18,"USA","CA","Los Angeles",1978,4,14,"USA","CA","Sacramento","Joe","Gordon","Joseph Lowell",180,"70","R","R","1938-04-18","1950-09-30","gordj101","gordojo01",1956,"BBWAA",193,145,4,"N","Player",NULL
"gordojo01",1915,2,18,"USA","CA","Los Angeles",1978,4,14,"USA","CA","Sacramento","Joe","Gordon","Joseph Lowell",180,"70","R","R","1938-04-18","1950-09-30","gordj101","gordojo01",1958,"BBWAA",266,200,11,"N","Player",NULL
"gordojo01",1915,2,18,"USA","CA","Los Angeles",1978,4,14,"USA","CA","Sacramento","Joe","Gordon","Joseph Lowell",180,"70","R","R","1938-04-18","1950-09-30","gordj101","gordojo01",1960,"BBWAA",269,202,11,"N","Player",NULL
