system,system_name,school,school_name,pool,designation_ineligible,subgroup,score_achievement,score_growth,score_absenteeism,score_grad,score_ready_grad,score_elpa
190,Davidson County,53,Nashville Big Picture High School,K8,0,Super Subgroup,3,2,,,,
190,Davidson County,53,Nashville Big Picture High School,K8,0,White,,,,,,
190,Davidson County,70,Buena Vista Elementary,K8,0,All Students,2,2,4,,,
190,Davidson County,70,Buena Vista Elementary,K8,0,Black or African American,2,3,4,,,
190,Davidson County,70,Buena Vista Elementary,K8,0,Black/Hispanic/Native American,2,3,4,,,
190,Davidson County,70,Buena Vista Elementary,K8,0,Economically Disadvantaged,2,2,4,,,
190,Davidson County,70,Buena Vista Elementary,K8,0,English Learners with Transitional 1-4,,,,,,
190,Davidson County,70,Buena Vista Elementary,K8,0,Hispanic,,,,,,
190,Davidson County,70,Buena Vista Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
190,Davidson County,70,Buena Vista Elementary,K8,0,Students with Disabilities,,2,2,,,
190,Davidson County,70,Buena Vista Elementary,K8,,Subgroups,2,2.333333333,3.333333333,,,
190,Davidson County,70,Buena Vista Elementary,K8,0,Super Subgroup,2,2,,,,
190,Davidson County,70,Buena Vista Elementary,K8,0,White,,,,,,
190,Davidson County,77,Cane Ridge High School,HS,0,All Students,1,0,3,2,2,0
190,Davidson County,77,Cane Ridge High School,HS,0,American Indian or Alaska Native,,,,,,
190,Davidson County,77,Cane Ridge High School,HS,0,Asian,2,2,2,2,2,0
190,Davidson County,77,Cane Ridge High School,HS,0,Black or African American,2,0,3,2,3,1
190,Davidson County,77,Cane Ridge High School,HS,0,Black/Hispanic/Native American,1,0,4,2,2,1
190,Davidson County,77,Cane Ridge High School,HS,0,Economically Disadvantaged,1,0,3,2,2,1
190,Davidson County,77,Cane Ridge High School,HS,0,English Learners with Transitional 1-4,1,2,4,2,2,0
190,Davidson County,77,Cane Ridge High School,HS,0,Hispanic,1,0,4,2,0,0
190,Davidson County,77,Cane Ridge High School,HS,0,Native Hawaiian or Other Pacific Islander,,,,,,
190,Davidson County,77,Cane Ridge High School,HS,0,Students with Disabilities,1,0,3,3,2,1
190,Davidson County,77,Cane Ridge High School,HS,,Subgroups,1,0.5,3.5,2.25,2,0.75
190,Davidson County,77,Cane Ridge High School,HS,0,Super Subgroup,1,0,,,2,
190,Davidson County,77,Cane Ridge High School,HS,0,White,2,0,3,4,4,1
190,Davidson County,80,Ida B. Wells Elementary,K8,0,All Students,1,1,4,,,3
190,Davidson County,80,Ida B. Wells Elementary,K8,0,American Indian or Alaska Native,,,,,,
190,Davidson County,80,Ida B. Wells Elementary,K8,0,Black or African American,1,1,4,,,
190,Davidson County,80,Ida B. Wells Elementary,K8,0,Black/Hispanic/Native American,1,1,4,,,3
190,Davidson County,80,Ida B. Wells Elementary,K8,0,Economically Disadvantaged,2,1,4,,,4
190,Davidson County,80,Ida B. Wells Elementary,K8,0,English Learners with Transitional 1-4,,2,,,,3
190,Davidson County,80,Ida B. Wells Elementary,K8,0,Hispanic,,,,,,
190,Davidson County,80,Ida B. Wells Elementary,K8,0,Students with Disabilities,,3,4,,,
190,Davidson County,80,Ida B. Wells Elementary,K8,,Subgroups,1.5,1.75,4,,,3.333333333
190,Davidson County,80,Ida B. Wells Elementary,K8,0,Super Subgroup,1,1,,,,
190,Davidson County,80,Ida B. Wells Elementary,K8,0,White,,,,,,
190,Davidson County,82,Cane Ridge Elementary,K8,0,All Students,3,4,4,,,4
190,Davidson County,82,Cane Ridge Elementary,K8,0,American Indian or Alaska Native,,,,,,
190,Davidson County,82,Cane Ridge Elementary,K8,0,Asian,,,,,,
190,Davidson County,82,Cane Ridge Elementary,K8,0,Black or African American,3,4,4,,,1
190,Davidson County,82,Cane Ridge Elementary,K8,0,Black/Hispanic/Native American,4,4,4,,,3
190,Davidson County,82,Cane Ridge Elementary,K8,0,Economically Disadvantaged,3,4,4,,,4
190,Davidson County,82,Cane Ridge Elementary,K8,0,English Learners with Transitional 1-4,3,4,4,,,4
190,Davidson County,82,Cane Ridge Elementary,K8,0,Hispanic,4,3,3,,,3
190,Davidson County,82,Cane Ridge Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
190,Davidson County,82,Cane Ridge Elementary,K8,0,Students with Disabilities,,,4,,,0
190,Davidson County,82,Cane Ridge Elementary,K8,,Subgroups,3.333333333,4,4,,,2.75
190,Davidson County,82,Cane Ridge Elementary,K8,0,Super Subgroup,3,4,,,,
190,Davidson County,82,Cane Ridge Elementary,K8,0,White,2,2,4,,,4
190,Davidson County,105,Chadwell Elementary,K8,0,All Students,2,2,4,,,3
190,Davidson County,105,Chadwell Elementary,K8,0,American Indian or Alaska Native,,,,,,
190,Davidson County,105,Chadwell Elementary,K8,0,Asian,,,,,,
190,Davidson County,105,Chadwell Elementary,K8,0,Black or African American,2,2,4,,,
190,Davidson County,105,Chadwell Elementary,K8,0,Black/Hispanic/Native American,2,2,4,,,3
190,Davidson County,105,Chadwell Elementary,K8,0,Economically Disadvantaged,1,2,4,,,2
190,Davidson County,105,Chadwell Elementary,K8,0,English Learners with Transitional 1-4,,3,4,,,3
190,Davidson County,105,Chadwell Elementary,K8,0,Hispanic,,2,4,,,3
190,Davidson County,105,Chadwell Elementary,K8,0,Students with Disabilities,,2,4,,,
190,Davidson County,105,Chadwell Elementary,K8,,Subgroups,1.5,2.25,4,,,2.666666667
190,Davidson County,105,Chadwell Elementary,K8,0,Super Subgroup,2,2,,,,
190,Davidson County,105,Chadwell Elementary,K8,0,White,,2,4,,,
190,Davidson County,110,Charlotte Park Elementary,K8,0,All Students,2,2,2,,,4
190,Davidson County,110,Charlotte Park Elementary,K8,0,Asian,,3,4,,,2
190,Davidson County,110,Charlotte Park Elementary,K8,0,Black or African American,,2,4,,,
190,Davidson County,110,Charlotte Park Elementary,K8,0,Black/Hispanic/Native American,3,2,2,,,4
190,Davidson County,110,Charlotte Park Elementary,K8,0,Economically Disadvantaged,2,2,2,,,4
190,Davidson County,110,Charlotte Park Elementary,K8,0,English Learners with Transitional 1-4,2,2,3,,,4
190,Davidson County,110,Charlotte Park Elementary,K8,0,Hispanic,3,2,3,,,4
190,Davidson County,110,Charlotte Park Elementary,K8,0,Students with Disabilities,,2,2,,,
190,Davidson County,110,Charlotte Park Elementary,K8,,Subgroups,2.333333333,2,2.25,,,4
190,Davidson County,110,Charlotte Park Elementary,K8,0,Super Subgroup,2,2,,,,
190,Davidson County,110,Charlotte Park Elementary,K8,0,White,1,2,2,,,
190,Davidson County,115,Eagle View Elementary School,K8,1,All Students,,4,,,,4
190,Davidson County,115,Eagle View Elementary School,K8,1,American Indian or Alaska Native,,,,,,
190,Davidson County,115,Eagle View Elementary School,K8,1,Asian,,,,,,
190,Davidson County,115,Eagle View Elementary School,K8,1,Black or African American,,3,,,,4
190,Davidson County,115,Eagle View Elementary School,K8,1,Black/Hispanic/Native American,,4,,,,4
190,Davidson County,115,Eagle View Elementary School,K8,1,Economically Disadvantaged,,2,,,,4
190,Davidson County,115,Eagle View Elementary School,K8,1,English Learners with Transitional 1-4,,4,,,,4
190,Davidson County,115,Eagle View Elementary School,K8,1,Hispanic,,4,,,,4
190,Davidson County,115,Eagle View Elementary School,K8,1,Students with Disabilities,,,,,,
190,Davidson County,115,Eagle View Elementary School,K8,,Subgroups,,3.333333333,,,,4
190,Davidson County,115,Eagle View Elementary School,K8,1,Super Subgroup,,4,,,,
190,Davidson County,115,Eagle View Elementary School,K8,1,White,,3,,,,4
190,Davidson County,120,Cockrill Elementary,K8,0,All Students,1,3,4,,,1
190,Davidson County,120,Cockrill Elementary,K8,0,Asian,,,,,,
190,Davidson County,120,Cockrill Elementary,K8,0,Black or African American,1,2,4,,,
190,Davidson County,120,Cockrill Elementary,K8,0,Black/Hispanic/Native American,2,2,4,,,1
190,Davidson County,120,Cockrill Elementary,K8,0,Economically Disadvantaged,1,2,2,,,1
190,Davidson County,120,Cockrill Elementary,K8,0,English Learners with Transitional 1-4,,3,4,,,1
190,Davidson County,120,Cockrill Elementary,K8,0,Hispanic,3,2,4,,,2
190,Davidson County,120,Cockrill Elementary,K8,0,Students with Disabilities,,3,4,,,
190,Davidson County,120,Cockrill Elementary,K8,,Subgroups,1.5,2.5,3.5,,,1
190,Davidson County,120,Cockrill Elementary,K8,0,Super Subgroup,1,3,,,,
190,Davidson County,120,Cockrill Elementary,K8,0,White,,3,2,,,
190,Davidson County,130,Cole Elementary,K8,0,All Students,2,2,4,,,4
190,Davidson County,130,Cole Elementary,K8,0,American Indian or Alaska Native,,,,,,
190,Davidson County,130,Cole Elementary,K8,0,Asian,,2,4,,,4
190,Davidson County,130,Cole Elementary,K8,0,Black or African American,,1,4,,,
190,Davidson County,130,Cole Elementary,K8,0,Black/Hispanic/Native American,2,2,4,,,4
190,Davidson County,130,Cole Elementary,K8,0,Economically Disadvantaged,1,2,4,,,4
190,Davidson County,130,Cole Elementary,K8,0,English Learners with Transitional 1-4,2,3,4,,,4
190,Davidson County,130,Cole Elementary,K8,0,Hispanic,2,2,4,,,4
190,Davidson County,130,Cole Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
190,Davidson County,130,Cole Elementary,K8,0,Students with Disabilities,1,2,4,,,2
190,Davidson County,130,Cole Elementary,K8,,Subgroups,1.5,2.25,4,,,3.5
190,Davidson County,130,Cole Elementary,K8,0,Super Subgroup,2,2,,,,
190,Davidson County,130,Cole Elementary,K8,0,White,1,2,4,,,4
190,Davidson County,140,Hattie Cotton Elementary,K8,0,All Students,2,3,2,,,4
190,Davidson County,140,Hattie Cotton Elementary,K8,0,Asian,,,,,,
190,Davidson County,140,Hattie Cotton Elementary,K8,0,Black or African American,2,4,3,,,
190,Davidson County,140,Hattie Cotton Elementary,K8,0,Black/Hispanic/Native American,2,4,4,,,4
190,Davidson County,140,Hattie Cotton Elementary,K8,0,Economically Disadvantaged,2,3,4,,,
190,Davidson County,140,Hattie Cotton Elementary,K8,0,English Learners with Transitional 1-4,,,4,,,4
190,Davidson County,140,Hattie Cotton Elementary,K8,0,Hispanic,,2,4,,,4
190,Davidson County,140,Hattie Cotton Elementary,K8,0,Students with Disabilities,,2,2,,,
190,Davidson County,140,Hattie Cotton Elementary,K8,,Subgroups,2,3,3.5,,,4
190,Davidson County,140,Hattie Cotton Elementary,K8,0,Super Subgroup,2,4,,,,
190,Davidson County,140,Hattie Cotton Elementary,K8,0,White,,2,0,,,
190,Davidson County,145,Crieve Hall Elementary,K8,0,All Students,4,3,4,,,4
190,Davidson County,145,Crieve Hall Elementary,K8,0,American Indian or Alaska Native,,,,,,
190,Davidson County,145,Crieve Hall Elementary,K8,0,Asian,,2,4,,,
190,Davidson County,145,Crieve Hall Elementary,K8,0,Black or African American,,2,4,,,
190,Davidson County,145,Crieve Hall Elementary,K8,0,Black/Hispanic/Native American,3,4,4,,,4
190,Davidson County,145,Crieve Hall Elementary,K8,0,Economically Disadvantaged,,2,4,,,4
190,Davidson County,145,Crieve Hall Elementary,K8,0,English Learners with Transitional 1-4,2,4,4,,,4
190,Davidson County,145,Crieve Hall Elementary,K8,0,Hispanic,2,4,4,,,4
190,Davidson County,145,Crieve Hall Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
190,Davidson County,145,Crieve Hall Elementary,K8,0,Students with Disabilities,,2,3,,,3
190,Davidson County,145,Crieve Hall Elementary,K8,,Subgroups,2.5,3,3.75,,,3.75
190,Davidson County,145,Crieve Hall Elementary,K8,0,Super Subgroup,3,4,,,,
190,Davidson County,145,Crieve Hall Elementary,K8,0,White,4,2,4,,,
190,Davidson County,148,Croft Middle,K8,0,All Students,1,0,1,,,1
190,Davidson County,148,Croft Middle,K8,0,Asian,,,,,,
190,Davidson County,148,Croft Middle,K8,0,Black or African American,2,0,2,,,
190,Davidson County,148,Croft Middle,K8,0,Black/Hispanic/Native American,1,0,2,,,1
190,Davidson County,148,Croft Middle,K8,0,Economically Disadvantaged,2,0,1,,,1
190,Davidson County,148,Croft Middle,K8,0,English Learners with Transitional 1-4,1,0,2,,,1
190,Davidson County,148,Croft Middle,K8,0,Hispanic,1,0,2,,,1
190,Davidson County,148,Croft Middle,K8,0,Students with Disabilities,2,1,1,,,0
190,Davidson County,148,Croft Middle,K8,,Subgroups,1.5,0.25,1.5,,,0.75
190,Davidson County,148,Croft Middle,K8,0,Super Subgroup,1,0,,,,
190,Davidson County,148,Croft Middle,K8,0,White,2,0,1,,,0
190,Davidson County,150,Cumberland Elementary,K8,0,All Students,1,4,4,,,
190,Davidson County,150,Cumberland Elementary,K8,0,Asian,,,,,,
190,Davidson County,150,Cumberland Elementary,K8,0,Black or African American,1,4,4,,,
190,Davidson County,150,Cumberland Elementary,K8,0,Black/Hispanic/Native American,1,4,4,,,
190,Davidson County,150,Cumberland Elementary,K8,0,Economically Disadvantaged,2,4,4,,,
190,Davidson County,150,Cumberland Elementary,K8,0,English Learners with Transitional 1-4,,,,,,
190,Davidson County,150,Cumberland Elementary,K8,0,Hispanic,,,,,,
190,Davidson County,150,Cumberland Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
190,Davidson County,150,Cumberland Elementary,K8,0,Students with Disabilities,,4,4,,,
190,Davidson County,150,Cumberland Elementary,K8,,Subgroups,1.5,4,4,,,
190,Davidson County,150,Cumberland Elementary,K8,0,Super Subgroup,1,4,,,,
190,Davidson County,150,Cumberland Elementary,K8,0,White,,2,,,,
190,Davidson County,160,Dan Mills Elementary,K8,0,All Students,4,4,3,,,3
190,Davidson County,160,Dan Mills Elementary,K8,0,American Indian or Alaska Native,,,,,,
190,Davidson County,160,Dan Mills Elementary,K8,0,Asian,,,,,,
190,Davidson County,160,Dan Mills Elementary,K8,0,Black or African American,,2,2,,,
190,Davidson County,160,Dan Mills Elementary,K8,0,Black/Hispanic/Native American,2,4,2,,,3
190,Davidson County,160,Dan Mills Elementary,K8,0,Economically Disadvantaged,2,2,0,,,
190,Davidson County,160,Dan Mills Elementary,K8,0,English Learners with Transitional 1-4,,,3,,,3
190,Davidson County,160,Dan Mills Elementary,K8,0,Hispanic,,4,4,,,3
190,Davidson County,160,Dan Mills Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
190,Davidson County,160,Dan Mills Elementary,K8,0,Students with Disabilities,,4,4,,,
190,Davidson County,160,Dan Mills Elementary,K8,,Subgroups,2,3.333333333,2.25,,,3
190,Davidson County,160,Dan Mills Elementary,K8,0,Super Subgroup,2,4,,,,
190,Davidson County,160,Dan Mills Elementary,K8,0,White,4,3,4,,,
190,Davidson County,165,Dodson Elementary,K8,0,All Students,1,2,4,,,3
190,Davidson County,165,Dodson Elementary,K8,0,American Indian or Alaska Native,,,,,,
190,Davidson County,165,Dodson Elementary,K8,0,Asian,,,,,,
190,Davidson County,165,Dodson Elementary,K8,0,Black or African American,2,2,4,,,
190,Davidson County,165,Dodson Elementary,K8,0,Black/Hispanic/Native American,1,3,4,,,3
190,Davidson County,165,Dodson Elementary,K8,0,Economically Disadvantaged,0,2,4,,,2
190,Davidson County,165,Dodson Elementary,K8,0,English Learners with Transitional 1-4,,2,4,,,3
190,Davidson County,165,Dodson Elementary,K8,0,Hispanic,,3,4,,,3
190,Davidson County,165,Dodson Elementary,K8,0,Students with Disabilities,2,3,4,,,
190,Davidson County,165,Dodson Elementary,K8,,Subgroups,1,2.5,4,,,2.666666667
190,Davidson County,165,Dodson Elementary,K8,0,Super Subgroup,1,2,,,,
190,Davidson County,165,Dodson Elementary,K8,0,White,,1,4,,,
190,Davidson County,175,Donelson Middle,K8,0,All Students,1,4,3,,,1
190,Davidson County,175,Donelson Middle,K8,0,American Indian or Alaska Native,,,,,,
190,Davidson County,175,Donelson Middle,K8,0,Asian,,,,,,
190,Davidson County,175,Donelson Middle,K8,0,Black or African American,2,3,4,,,
190,Davidson County,175,Donelson Middle,K8,0,Black/Hispanic/Native American,1,4,4,,,1
190,Davidson County,175,Donelson Middle,K8,0,Economically Disadvantaged,1,2,3,,,1
190,Davidson County,175,Donelson Middle,K8,0,English Learners with Transitional 1-4,1,3,3,,,1
190,Davidson County,175,Donelson Middle,K8,0,Hispanic,1,3,2,,,1
190,Davidson County,175,Donelson Middle,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
190,Davidson County,175,Donelson Middle,K8,0,Students with Disabilities,1,2,2,,,0
190,Davidson County,175,Donelson Middle,K8,,Subgroups,1,2.75,3,,,0.75
190,Davidson County,175,Donelson Middle,K8,0,Super Subgroup,1,3,,,,
190,Davidson County,175,Donelson Middle,K8,0,White,2,2,4,,,1
190,Davidson County,180,DuPont Elementary,K8,0,All Students,3,1,4,,,3
190,Davidson County,180,DuPont Elementary,K8,0,American Indian or Alaska Native,,,,,,
190,Davidson County,180,DuPont Elementary,K8,0,Asian,,,,,,
190,Davidson County,180,DuPont Elementary,K8,0,Black or African American,,1,3,,,
190,Davidson County,180,DuPont Elementary,K8,0,Black/Hispanic/Native American,3,1,4,,,3
190,Davidson County,180,DuPont Elementary,K8,0,Economically Disadvantaged,2,2,4,,,
190,Davidson County,180,DuPont Elementary,K8,0,English Learners with Transitional 1-4,,1,,,,3
190,Davidson County,180,DuPont Elementary,K8,0,Hispanic,,2,,,,3
190,Davidson County,180,DuPont Elementary,K8,0,Students with Disabilities,,2,4,,,
190,Davidson County,180,DuPont Elementary,K8,,Subgroups,2.5,1.5,4,,,3
190,Davidson County,180,DuPont Elementary,K8,0,Super Subgroup,2,2,,,,
190,Davidson County,180,DuPont Elementary,K8,0,White,3,2,4,,,
190,Davidson County,185,DuPont Tyler Middle,K8,0,All Students,1,0,4,,,4
190,Davidson County,185,DuPont Tyler Middle,K8,0,American Indian or Alaska Native,,,,,,
190,Davidson County,185,DuPont Tyler Middle,K8,0,Asian,,,,,,
190,Davidson County,185,DuPont Tyler Middle,K8,0,Black or African American,1,0,4,,,
190,Davidson County,185,DuPont Tyler Middle,K8,0,Black/Hispanic/Native American,1,0,4,,,4
190,Davidson County,185,DuPont Tyler Middle,K8,0,Economically Disadvantaged,1,0,4,,,4
190,Davidson County,185,DuPont Tyler Middle,K8,0,English Learners with Transitional 1-4,1,3,4,,,4
190,Davidson County,185,DuPont Tyler Middle,K8,0,Hispanic,1,2,4,,,4
190,Davidson County,185,DuPont Tyler Middle,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
190,Davidson County,185,DuPont Tyler Middle,K8,0,Students with Disabilities,0,1,4,,,
190,Davidson County,185,DuPont Tyler Middle,K8,,Subgroups,0.75,1,4,,,4
190,Davidson County,185,DuPont Tyler Middle,K8,0,Super Subgroup,1,0,,,,
190,Davidson County,185,DuPont Tyler Middle,K8,0,White,1,1,4,,,
190,Davidson County,190,DuPont Hadley Middle,K8,0,All Students,1,2,4,,,1
190,Davidson County,190,DuPont Hadley Middle,K8,0,American Indian or Alaska Native,,,,,,
190,Davidson County,190,DuPont Hadley Middle,K8,0,Asian,,,,,,
190,Davidson County,190,DuPont Hadley Middle,K8,0,Black or African American,1,2,4,,,
190,Davidson County,190,DuPont Hadley Middle,K8,0,Black/Hispanic/Native American,1,2,4,,,2
190,Davidson County,190,DuPont Hadley Middle,K8,0,Economically Disadvantaged,1,2,4,,,
190,Davidson County,190,DuPont Hadley Middle,K8,0,English Learners with Transitional 1-4,0,2,4,,,1
190,Davidson County,190,DuPont Hadley Middle,K8,0,Hispanic,2,2,4,,,2
